row_type,epoch,batch,step,batch_loss,running_train_loss,running_train_acc,train_loss,train_acc,val_loss,val_acc,val_acc_A,val_acc_B,val_acc_C,val_acc_Five,val_acc_Point,val_acc_V
batch,5,43,299,0.0006142606143839657,0.011126737758384606,0.9960029069767442,,,,,,,,,,
batch,5,44,300,0.0002483548305463046,0.010879501782751917,0.99609375,,,,,,,,,,
batch,5,45,301,0.0009716029744595289,0.010659326253678754,0.9961805555555555,,,,,,,,,,
batch,5,46,302,0.00012605688243638724,0.010430342136912615,0.9962635869565217,,,,,,,,,,
batch,5,47,303,0.0006120025645941496,0.010221441294948392,0.996343085106383,,,,,,,,,,
batch,5,48,304,0.0002553747908677906,0.010013814909446713,0.9964192708333334,,,,,,,,,,
batch,5,49,305,0.0001864392834249884,0.009813256223201372,0.9964923469387755,,,,,,,,,,
batch,5,50,306,0.0005400891532190144,0.009627792881801725,0.9965625,,,,,,,,,,
batch,5,51,307,0.0015271709999069571,0.009468957158627318,0.9966299019607843,,,,,,,,,,
batch,5,52,308,0.0034261129330843687,0.009352748615828414,0.9966947115384616,,,,,,,,,,
batch,5,53,309,0.0011281794868409634,0.009197568066224878,0.9967570754716981,,,,,,,,,,
batch,5,54,310,0.0005942269926890731,0.009038246935233474,0.9968171296296297,,,,,,,,,,
batch,5,55,311,0.004517393186688423,0.008956049594350837,0.996875,,,,,,,,,,
batch,5,56,312,0.0011508776806294918,0.008816671524462956,0.9969308035714286,,,,,,,,,,
batch,5,57,313,0.0010136751225218177,0.00867977685074469,0.996984649122807,,,,,,,,,,
batch,5,58,314,0.09636398404836655,0.010191573526565757,0.9964978448275862,,,,,,,,,,
batch,5,59,315,0.0003658620116766542,0.01002503604326255,0.9965572033898306,,,,,,,,,,
batch,5,60,316,0.002766283228993416,0.009904056829691399,0.9966145833333333,,,,,,,,,,
batch,5,61,317,0.0009657031623646617,0.009757526441702436,0.9966700819672131,,,,,,,,,,
batch,5,62,318,0.010240897536277771,0.009765322749679457,0.9967237903225806,,,,,,,,,,
batch,5,63,319,0.00034068929380737245,0.009615725393237044,0.9967757936507936,,,,,,,,,,
batch,5,64,320,0.034300241619348526,0.009634078193405156,0.9967781908302354,,,,,,,,,,
epoch,5,,320,,,,0.009634078193405156,0.9967781908302354,0.0019348835813105152,0.9990049751243781,0.9962264150943396,1.0,1.0,1.0,1.0,1.0
batch,6,1,321,0.00015134905697777867,0.00015134905697777867,1.0,,,,,,,,,,
batch,6,2,322,0.0001854806178016588,0.00016841483738971874,1.0,,,,,,,,,,
batch,6,3,323,0.0004988048458471894,0.00027854484020887565,1.0,,,,,,,,,,
batch,6,4,324,0.0017451636958867311,0.0006451995541283395,1.0,,,,,,,,,,
batch,6,5,325,0.00034042506013065577,0.0005842446553288028,1.0,,,,,,,,,,
batch,6,6,326,0.0016245550941675901,0.0007576297284686007,1.0,,,,,,,,,,
batch,6,7,327,0.00027226784732192755,0.0006882923168762188,1.0,,,,,,,,,,
batch,6,8,328,0.002056107157841325,0.000859269171996857,1.0,,,,,,,,,,
batch,6,9,329,0.004650096874684095,0.0012804722500732169,1.0,,,,,,,,,,
batch,6,10,330,0.0004494649765547365,0.0011973715227213688,1.0,,,,,,,,,,
batch,6,11,331,0.0014818167546764016,0.0012232301801718263,1.0,,,,,,,,,,
batch,6,12,332,0.0007110009901225567,0.0011805444143343873,1.0,,,,,,,,,,
batch,6,13,333,0.0008827441488392651,0.0011576367016039933,1.0,,,,,,,,,,
batch,6,14,334,0.0024607526138424873,0.0012507164096210285,1.0,,,,,,,,,,
batch,6,15,335,0.002632784191519022,0.0013428542617475614,1.0,,,,,,,,,,
batch,6,16,336,0.0002041481202468276,0.0012716851279037655,1.0,,,,,,,,,,
batch,6,17,337,0.03486824408173561,0.00324795330165858,0.9990808823529411,,,,,,,,,,
batch,6,18,338,0.000352283677784726,0.0030870827669989215,0.9991319444444444,,,,,,,,,,
batch,6,19,339,0.0020263362675905228,0.0030312540038721636,0.9991776315789473,,,,,,,,,,
batch,6,20,340,0.0024699834175407887,0.0030031904745555947,0.99921875,,,,,,,,,,
batch,6,21,341,0.0012299894588068128,0.00291875233094851,0.9992559523809523,,,,,,,,,,
batch,6,22,342,0.00017396494513377547,0.002793989267956931,0.9992897727272727,,,,,,,,,,
batch,6,23,343,0.00035641819704324007,0.00268800791704764,0.9993206521739131,,,,,,,,,,
batch,6,24,344,0.0002727107785176486,0.0025873705362755572,0.9993489583333334,,,,,,,,,,
batch,6,25,345,0.002315492369234562,0.0025764954095939176,0.999375,,,,,,,,,,
batch,6,26,346,0.011327684856951237,0.0029130796191076604,0.9993990384615384,,,,,,,,,,
batch,6,27,347,0.002018052851781249,0.0028799304795770527,0.9994212962962963,,,,,,,,,,
batch,6,28,348,0.0027878480032086372,0.0028766418197067522,0.9994419642857143,,,,,,,,,,
batch,6,29,349,0.0005256874719634652,0.0027955744284052595,0.9994612068965517,,,,,,,,,,
batch,6,30,350,0.015828561037778854,0.0032300073153843792,0.9994791666666667,,,,,,,,,,
batch,6,31,351,0.0014910351019352674,0.003173911437531182,0.9994959677419355,,,,,,,,,,
batch,6,32,352,0.0006515686982311308,0.0030950882269280555,0.99951171875,,,,,,,,,,
batch,6,33,353,0.005415818654000759,0.003165413391384804,0.9995265151515151,,,,,,,,,,
batch,6,34,354,0.004542999900877476,0.003205930641664,0.9995404411764706,,,,,,,,,,
batch,6,35,355,0.00017193402163684368,0.003119245023948939,0.9995535714285714,,,,,,,,,,
batch,6,36,356,0.002522521186619997,0.0031026693618009128,0.9995659722222222,,,,,,,,,,
batch,6,37,357,0.00023677328135818243,0.003025212710978136,0.9995777027027027,,,,,,,,,,
batch,6,38,358,0.0007431902340613306,0.002965159487901378,0.9995888157894737,,,,,,,,,,
batch,6,39,359,0.0004337478312663734,0.002900251496705609,0.9995993589743589,,,,,,,,,,
batch,6,40,360,0.00980499666184187,0.003072870125834015,0.999609375,,,,,,,,,,
batch,6,41,361,0.02485455758869648,0.003604130795659929,0.9996189024390244,,,,,,,,,,
batch,6,42,362,0.0015697297640144825,0.003555692675858847,0.9996279761904762,,,,,,,,,,
batch,6,43,363,0.01088947057723999,0.0037262456503095714,0.9996366279069767,,,,,,,,,,
batch,6,44,364,0.00014897060464136302,0.003644943944726203,0.9996448863636364,,,,,,,,,,
batch,6,45,365,0.00423536729067564,0.0036580644635250794,0.9996527777777777,,,,,,,,,,
batch,6,46,366,0.0008186460472643375,0.003596337976215063,0.9996603260869565,,,,,,,,,,
batch,6,47,367,0.0060088057070970535,0.0036476670768721266,0.9996675531914894,,,,,,,,,,
batch,6,48,368,0.00021345603454392403,0.003576121013490289,0.9996744791666666,,,,,,,,,,
batch,6,49,369,0.0004840803158003837,0.0035130181421088626,0.9996811224489796,,,,,,,,,,
batch,6,50,370,0.0004994454211555421,0.003452746687689796,0.9996875,,,,,,,,,,
batch,6,51,371,0.00020717928418889642,0.0033891081111505628,0.9996936274509803,,,,,,,,,,
batch,6,52,372,0.00029642702429555357,0.0033296334748648894,0.9996995192307693,,,,,,,,,,
batch,6,53,373,0.0008043833076953888,0.0032819872452956537,0.9997051886792453,,,,,,,,,,
batch,6,54,374,0.0007218178361654282,0.003234576700682131,0.9997106481481481,,,,,,,,,,
batch,6,55,375,0.013940959237515926,0.0034292382013518365,0.9994318181818181,,,,,,,,,,
batch,6,56,376,0.00039876264054328203,0.003375122566337398,0.9994419642857143,,,,,,,,,,
batch,6,57,377,0.012107841670513153,0.0035283281646562707,0.9991776315789473,,,,,,,,,,
batch,6,58,378,0.0003379680565558374,0.0034733219558959185,0.9991918103448276,,,,,,,,,,
batch,6,59,379,0.0007501292275264859,0.003427166146940504,0.9992055084745762,,,,,,,,,,
batch,6,60,380,0.0024138991720974445,0.003410278364026453,0.99921875,,,,,,,,,,
batch,6,61,381,0.00023929860617499799,0.003358295089307577,0.9992315573770492,,,,,,,,,,
batch,6,62,382,0.003004876198247075,0.003352594784613053,0.9992439516129032,,,,,,,,,,
batch,6,63,383,0.005259776022285223,0.003382867502671341,0.9992559523809523,,,,,,,,,,
batch,6,64,384,0.00133871054276824,0.003381347683370298,0.9992565055762082,,,,,,,,,,
epoch,6,,384,,,,0.003381347683370298,0.9992565055762082,0.0031254479529675494,0.9990049751243781,0.9962264150943396,1.0,1.0,1.0,1.0,1.0
batch,7,1,385,0.0004676513490267098,0.0004676513490267098,1.0,,,,,,,,,,
batch,7,2,386,0.00014444111729972064,0.0003060462331632152,1.0,,,,,,,,,,
batch,7,3,387,0.0002774558961391449,0.00029651612082185846,1.0,,,,,,,,,,
batch,7,4,388,0.0002969740307889879,0.0002966305983136408,1.0,,,,,,,,,,
batch,7,5,389,0.000519338995218277,0.000341172277694568,1.0,,,,,,,,,,
batch,7,6,390,0.0027003935538232327,0.0007343758237160122,1.0,,,,,,,,,,
batch,7,7,391,0.00017980346456170082,0.000655151200979682,1.0,,,,,,,,,,
batch,7,8,392,0.00010511647269595414,0.000586396859944216,1.0,,,,,,,,,,
batch,7,9,393,8.077020902419463e-05,0.0005302161209531025,1.0,,,,,,,,,,
batch,7,10,394,0.00034984463127329946,0.0005121789719851222,1.0,,,,,,,,,,
batch,7,11,395,0.0006703269900754094,0.0005265560645387847,1.0,,,,,,,,,,
batch,7,12,396,0.000566753966268152,0.0005299058896828986,1.0,,,,,,,,,,
batch,7,13,397,0.0006330483010970056,0.0005378399213301376,1.0,,,,,,,,,,
batch,7,14,398,7.289690256584436e-05,0.0005046297057041167,1.0,,,,,,,,,,
batch,7,15,399,0.003408642951399088,0.0006982305887504481,1.0,,,,,,,,,,
batch,7,16,400,0.0002365382097195834,0.000669374815061019,1.0,,,,,,,,,,
batch,7,17,401,0.000427223218139261,0.0006551306034773862,1.0,,,,,,,,,,
batch,7,18,402,0.00028148535056971014,0.0006343725338714042,1.0,,,,,,,,,,
batch,7,19,403,0.007136882748454809,0.0009766099135863203,1.0,,,,,,,,,,
batch,7,20,404,0.00029704661574214697,0.0009426317486941116,1.0,,,,,,,,,,
batch,7,21,405,0.00060111447237432,0.000926369021250312,1.0,,,,,,,,,,
batch,7,22,406,0.0010660573607310653,0.0009327184912267098,1.0,,,,,,,,,,
batch,7,23,407,0.0004959146026521921,0.0009137270178104264,1.0,,,,,,,,,,
batch,7,24,408,0.0009534702403470874,0.0009153829854161207,1.0,,,,,,,,,,
batch,7,25,409,0.006192500237375498,0.0011264676754944958,1.0,,,,,,,,,,
batch,7,26,410,0.0016173198819160461,0.0011453466065107093,1.0,,,,,,,,,,
batch,7,27,411,4.3767053284682333e-05,0.0011045473637986342,1.0,,,,,,,,,,
batch,7,28,412,0.0005549834459088743,0.0010849200810168571,1.0,,,,,,,,,,
batch,7,29,413,0.00023861399677116424,0.0010557371125945918,1.0,,,,,,,,,,
batch,7,30,414,0.027525272220373154,0.0019380549495205438,0.9994791666666667,,,,,,,,,,
batch,7,31,415,0.00028046497027389705,0.0018845843050287166,0.9994959677419355,,,,,,,,,,
batch,7,32,416,0.0009562612976878881,0.0018555742110493156,0.99951171875,,,,,,,,,,
batch,7,33,417,0.0011024777777493,0.0018327531070099212,0.9995265151515151,,,,,,,,,,
batch,7,34,418,0.00012031466030748561,0.0017823872703422025,0.9995404411764706,,,,,,,,,,
batch,7,35,419,0.00029924302361905575,0.001740011720435827,0.9995535714285714,,,,,,,,,,
batch,7,36,420,5.560214049182832e-05,0.0016932225654373825,0.9995659722222222,,,,,,,,,,
batch,7,37,421,0.00014375909813679755,0.0016513451744292586,0.9995777027027027,,,,,,,,,,
batch,7,38,422,0.0005826459964737296,0.0016232215118514816,0.9995888157894737,,,,,,,,,,
batch,7,39,423,0.018214209005236626,0.0020486314475793056,0.999198717948718,,,,,,,,,,
batch,7,40,424,0.00025685556465759873,0.002003837050506263,0.99921875,,,,,,,,,,
batch,7,41,425,0.0008728057146072388,0.0019762509203623845,0.9992378048780488,,,,,,,,,,
batch,7,42,426,0.001135587110184133,0.0019562351153581403,0.9992559523809523,,,,,,,,,,
batch,7,43,427,0.00011474510392872617,0.0019134097662551308,0.9992732558139535,,,,,,,,,,
batch,7,44,428,8.593150414526463e-05,0.0018718761693889974,0.9992897727272727,,,,,,,,,,
batch,7,45,429,0.0004232603241689503,0.0018396847061618851,0.9993055555555556,,,,,,,,,,
batch,7,46,430,0.001072268234565854,0.0018230017393880585,0.9993206521739131,,,,,,,,,,
batch,7,47,431,9.617201430955902e-05,0.001786260681407665,0.9993351063829787,,,,,,,,,,
batch,7,48,432,0.00021760263189207762,0.0017535803053760901,0.9993489583333334,,,,,,,,,,
batch,7,49,433,7.937143527669832e-05,0.001719412777414878,0.9993622448979592,,,,,,,,,,
batch,7,50,434,0.0006779952673241496,0.0016985844272130635,0.999375,,,,,,,,,,
batch,7,51,435,0.0006158381002023816,0.001677354107075599,0.9993872549019608,,,,,,,,,,
batch,7,52,436,0.0013873438583686948,0.0016717769869081587,0.9993990384615384,,,,,,,,,,
batch,7,53,437,0.00036266015376895666,0.0016470766693017587,0.9994103773584906,,,,,,,,,,
batch,7,54,438,0.0006065305788069963,0.0016278072972555594,0.9994212962962963,,,,,,,,,,
batch,7,55,439,0.00012123332999181002,0.0016004150433053094,0.9994318181818181,,,,,,,,,,
batch,7,56,440,0.000862130313180387,0.0015872313874102215,0.9994419642857143,,,,,,,,,,
batch,7,57,441,0.0004944415995851159,0.001568059636746623,0.9994517543859649,,,,,,,,,,
batch,7,58,442,0.00031213718466460705,0.0015464058013658986,0.9994612068965517,,,,,,,,,,
batch,7,59,443,0.002092563547194004,0.0015556627123121376,0.9994703389830508,,,,,,,,,,
batch,7,60,444,0.0005685263895429671,0.001539210440265985,0.9994791666666667,,,,,,,,,,
batch,7,61,445,0.017337117344141006,0.0017981925206573786,0.9992315573770492,,,,,,,,,,
batch,7,62,446,0.00010324314644094557,0.0017708546275248555,0.9992439516129032,,,,,,,,,,
batch,7,63,447,0.0002669322129804641,0.001746982843167008,0.9992559523809523,,,,,,,,,,
batch,7,64,448,0.042905982583761215,0.0017775843299629888,0.9992565055762082,,,,,,,,,,
epoch,7,,448,,,,0.0017775843299629888,0.9992565055762082,0.002080235877772214,0.9990049751243781,0.9962264150943396,1.0,1.0,1.0,1.0,1.0
